Region,Gender,Year,Lowerbound,Upperbound,Mean_Estimate,Country,age_group,CI_WIDTH,Obesity_level,CI_Width,Condition
Western Pacific,Both,2016,7.06847,24.58208,15.19632,SGP,Child,17.51361,Low,17.51361,Obesity
Europe,Male,2018,4.84228,7.82214,6.20771,KAZ,Child,2.9798600000000004,Low,2.9798600000000004,Obesity
Americas,Female,2020,8.98275,24.10404,15.96869,JAM,Child,15.121290000000002,Low,15.121290000000002,Obesity
Africa,Male,2020,0.37664,16.77729,5.05248,BDI,Child,16.400650000000002,Low,16.400650000000002,Obesity
Western Pacific,Both,2021,7.29511,22.04286,14.12103,SGP,Child,14.74775,Low,14.74775,Obesity
Africa,Male,2013,0.3279,3.75044,1.49386,ZMB,Child,3.42254,Low,3.42254,Obesity
Americas,Female,2012,7.60183,12.5987,9.90489,PAN,Child,4.9968699999999995,Low,4.9968699999999995,Obesity
Western Pacific,Female,2020,1.78405,2.95863,2.33177,JPN,Child,1.17458,Low,1.17458,Obesity
South-East Asia,Female,2021,4.70821,10.95532,7.43578,IDN,Child,6.24711,Low,6.24711,Obesity
Europe,Both,2020,2.87704,5.19219,3.93953,RUS,Child,2.31515,Low,2.31515,Obesity
Europe,Male,2019,15.0589,22.9774,18.89516,CYP,Child,7.9185,Low,7.9185,Obesity
Americas,Both,2020,11.49756,29.13462,19.84552,BOL,Child,17.63706,Low,17.63706,Obesity
Americas,Female,2020,6.11221,20.63184,12.47713,VEN,Child,14.51963,Low,14.51963,Obesity
Africa,Male,2012,0.21301,5.5581,1.79061,COM,Child,5.34509,Low,5.34509,Obesity
Africa,Male,2016,0.2891,8.05694,2.46603,SEN,Child,7.7678400000000005,Low,7.7678400000000005,Obesity
Europe,Both,2015,5.82083,24.52853,13.80087,AND,Child,18.7077,Low,18.7077,Obesity
Europe,Both,2012,13.92274,16.55466,15.20308,ESP,Child,2.631919999999999,Low,2.631919999999999,Obesity
Eastern Mediterranean,Male,2020,4.67633,10.23818,7.16861,PAK,Child,5.56185,Low,5.56185,Obesity
Americas,Both,2013,7.10068,14.01764,10.3717,BOL,Child,6.91696,Low,6.91696,Obesity
Europe,Male,2013,5.41121,9.1017,7.12336,BEL,Child,3.6904899999999996,Low,3.6904899999999996,Obesity
Americas,Female,2017,7.79008,14.45571,10.91225,SLV,Child,6.66563,Low,6.66563,Obesity
Africa,Male,2022,0.36973,8.65895,2.95862,LSO,Child,8.28922,Low,8.28922,Obesity
,Female,2021,2.2306,3.94464,2.98568,WB_LI,Child,1.7140400000000002,Low,1.7140400000000002,Obesity
Europe,Both,2015,11.46346,15.19702,13.29254,CYP,Child,3.7335600000000007,Low,3.7335600000000007,Obesity
Americas,Female,2013,13.42008,26.33631,19.3844,CUB,Child,12.91623,Low,12.91623,Obesity
Europe,Both,2018,4.36265,19.11719,10.65093,BLR,Child,14.75454,Low,14.75454,Obesity
Europe,Both,2022,11.31813,16.22707,13.66655,HUN,Child,4.908940000000001,Low,4.908940000000001,Obesity
Africa,Male,2020,0.27357,10.64722,3.27396,BDI,Child,10.373650000000001,Low,10.373650000000001,Obesity
Americas,Male,2015,5.3625,29.68652,15.81604,PRI,Child,24.32402,Low,24.32402,Obesity
Europe,Male,2012,8.81586,15.95811,11.91349,MKD,Child,7.142249999999999,Low,7.142249999999999,Obesity
Africa,Male,2018,5.54828,23.45863,13.22423,DZA,Child,17.91035,Low,17.91035,Obesity
Americas,Female,2022,5.07499,35.3815,18.30276,BMU,Child,30.306510000000003,Low,30.306510000000003,Obesity
Eastern Mediterranean,Female,2014,0.90162,6.13805,2.68835,SDN,Child,5.2364299999999995,Low,5.2364299999999995,Obesity
South-East Asia,Female,2015,2.82907,8.22181,5.0282,LKA,Child,5.39274,Low,5.39274,Obesity
Europe,Female,2018,6.16824,9.16837,7.59591,GRC,Child,3.0001299999999995,Low,3.0001299999999995,Obesity
,Both,2018,10.63995,12.41254,11.50956,WPR,Child,1.7725899999999992,Low,1.7725899999999992,Obesity
Europe,Male,2018,4.73625,7.1026,5.85953,UKR,Child,2.3663499999999997,Low,2.3663499999999997,Obesity
Europe,Both,2020,2.85039,11.01181,6.13888,AZE,Child,8.16142,Low,8.16142,Obesity
Western Pacific,Female,2017,5.76063,19.02027,11.56143,KIR,Child,13.259640000000001,Low,13.259640000000001,Obesity
Western Pacific,Female,2022,12.12464,41.05811,26.05358,NIU,Child,28.93347,Moderate,28.93347,Obesity
Western Pacific,Male,2015,5.65204,25.0572,14.32664,PNG,Child,19.405160000000002,Low,19.405160000000002,Obesity
Africa,Female,2020,0.56272,1.7904,1.06079,BFA,Child,1.2276799999999999,Low,1.2276799999999999,Obesity
Americas,Male,2021,11.43021,45.46213,28.1867,KNA,Child,34.03192,Moderate,34.03192,Obesity
South-East Asia,Male,2014,0.43611,2.05003,1.04739,BGD,Child,1.61392,Low,1.61392,Obesity
Africa,Female,2021,0.37491,4.22403,1.63674,COG,Child,3.84912,Low,3.84912,Obesity
Africa,Male,2017,0.44972,5.04535,2.05593,ZMB,Child,4.59563,Low,4.59563,Obesity
Americas,Both,2021,10.93006,17.12422,13.81176,PAN,Child,6.194160000000002,Low,6.194160000000002,Obesity
Europe,Male,2012,0.65623,2.90289,1.50769,TJK,Child,2.2466600000000003,Low,2.2466600000000003,Obesity
Europe,Female,2018,5.04046,8.77592,6.78717,CZE,Child,3.735459999999999,Low,3.735459999999999,Obesity
Europe,Both,2017,7.04408,9.02111,8.01998,MNE,Child,1.97703,Low,1.97703,Obesity
Africa,Female,2014,1.80108,4.1826,2.78887,CMR,Child,2.38152,Low,2.38152,Obesity
Africa,Both,2022,0.60051,6.62714,2.69708,ERI,Child,6.02663,Low,6.02663,Obesity
Africa,Male,2022,0.31471,2.76575,1.18188,SLE,Child,2.4510400000000003,Low,2.4510400000000003,Obesity
Europe,Both,2018,6.01411,9.19264,7.49826,KAZ,Child,3.178530000000001,Low,3.178530000000001,Obesity
Western Pacific,Female,2021,28.21154,43.11074,35.80163,TON,Child,14.8992,High,14.8992,Obesity
South-East Asia,Female,2013,0.91404,3.02815,1.78539,MMR,Child,2.11411,Low,2.11411,Obesity
South-East Asia,Male,2019,0.24811,1.88728,0.82798,NPL,Child,1.63917,Low,1.63917,Obesity
Africa,Male,2021,8.47234,18.77404,13.13955,MUS,Child,10.301699999999999,Low,10.301699999999999,Obesity
Western Pacific,Male,2017,18.84811,46.0388,32.394,COK,Child,27.190690000000004,High,27.190690000000004,Obesity
Western Pacific,Both,2017,2.69776,3.86728,3.24963,PHL,Child,1.16952,Low,1.16952,Obesity
Europe,Female,2012,4.84851,7.8974,6.28357,SWE,Child,3.04889,Low,3.04889,Obesity
Europe,Male,2014,7.74763,11.6117,9.57873,DEU,Child,3.864070000000001,Low,3.864070000000001,Obesity
Europe,Female,2013,1.03454,6.62131,3.09608,UZB,Child,5.5867700000000005,Low,5.5867700000000005,Obesity
Africa,Female,2021,1.19312,11.53119,4.82678,CMR,Child,10.33807,Low,10.33807,Obesity
Africa,Both,2016,0.71817,5.94323,2.35815,TCD,Child,5.22506,Low,5.22506,Obesity
Europe,Male,2021,10.45049,21.80861,15.76559,CYP,Child,11.358120000000001,Low,11.358120000000001,Obesity
Western Pacific,Female,2017,1.3778,13.30364,5.66818,VUT,Child,11.925839999999999,Low,11.925839999999999,Obesity
Africa,Both,2012,1.16809,2.16657,1.60309,NGA,Child,0.99848,Low,0.99848,Obesity
Africa,Both,2017,2.00364,7.17851,4.17433,BWA,Child,5.17487,Low,5.17487,Obesity
Europe,Female,2018,3.47401,7.4377,5.24828,BEL,Child,3.9636900000000006,Low,3.9636900000000006,Obesity
Africa,Both,2021,1.48037,9.26014,4.09093,GMB,Child,7.77977,Low,7.77977,Obesity
Europe,Female,2022,6.05753,11.2614,8.42235,AUT,Child,5.20387,Low,5.20387,Obesity
Eastern Mediterranean,Both,2020,11.62175,23.72872,17.29197,Iraq,Child,12.106969999999999,Low,12.106969999999999,Obesity
Europe,Both,2019,1.21672,4.0781,2.37267,TKM,Child,2.86138,Low,2.86138,Obesity
Europe,Male,2015,12.09656,15.06527,13.53082,GRC,Child,2.9687099999999997,Low,2.9687099999999997,Obesity
South-East Asia,Female,2019,0.90534,14.23204,5.46237,PRK,Child,13.326699999999999,Low,13.326699999999999,Obesity
Africa,Female,2014,0.4176,1.74183,0.9154,COG,Child,1.32423,Low,1.32423,Obesity
Western Pacific,Male,2014,5.05471,29.36323,15.34395,MHL,Child,24.30852,Low,24.30852,Obesity
Western Pacific,Male,2012,28.62958,37.77044,33.28562,COK,Child,9.14086,High,9.14086,Obesity
Africa,Male,2012,0.28357,6.98714,2.2498,CAF,Child,6.70357,Low,6.70357,Obesity
Europe,Male,2012,7.81012,10.35173,9.0422,IRL,Child,2.5416099999999995,Low,2.5416099999999995,Obesity
Europe,Both,2015,1.91582,10.30422,5.2453,Greenland,Child,8.3884,Low,8.3884,Obesity
Europe,Both,2015,7.13468,9.39174,8.23787,SRB,Child,2.25706,Low,2.25706,Obesity
Europe,Male,2022,9.97544,19.57712,14.4846,HRV,Child,9.60168,Low,9.60168,Obesity
Americas,Both,2017,10.45713,25.65215,17.45105,VCT,Child,15.19502,Low,15.19502,Obesity
Europe,Female,2018,2.99616,5.7151,4.21135,DNK,Child,2.7189399999999995,Low,2.7189399999999995,Obesity
Americas,Female,2014,5.03897,10.89428,7.61995,HND,Child,5.85531,Low,5.85531,Obesity
Africa,Female,2013,0.54092,7.90463,2.85553,GNB,Child,7.36371,Low,7.36371,Obesity
Americas,Both,2020,13.35169,28.49821,20.52675,KNA,Child,15.14652,Low,15.14652,Obesity
Americas,Male,2016,6.35112,16.45876,10.97641,BOL,Child,10.107640000000002,Low,10.107640000000002,Obesity
Americas,Female,2021,11.3504,19.18703,15.16196,URY,Child,7.8366299999999995,Low,7.8366299999999995,Obesity
Africa,Female,2019,0.40231,1.3813,0.79972,ETH,Child,0.97899,Low,0.97899,Obesity
Africa,Female,2018,0.30495,3.21855,1.29698,MWI,Child,2.9136,Low,2.9136,Obesity
Europe,Male,2016,1.20608,7.39326,3.49056,UZB,Child,6.18718,Low,6.18718,Obesity
Africa,Male,2022,0.16769,4.84815,1.4943,RWA,Child,4.68046,Low,4.68046,Obesity
Eastern Mediterranean,Male,2021,9.06821,36.87926,21.94484,LBN,Child,27.81105,Low,27.81105,Obesity
Eastern Mediterranean,Female,2022,2.93624,19.65147,9.47486,TUN,Child,16.71523,Low,16.71523,Obesity
Western Pacific,Both,2018,6.9676,24.30588,14.80032,MHL,Child,17.338279999999997,Low,17.338279999999997,Obesity
Americas,Female,2022,8.9241,41.0754,23.77666,BLZ,Child,32.151300000000006,Low,32.151300000000006,Obesity
Western Pacific,Both,2014,1.87805,3.27047,2.51333,MNG,Child,1.39242,Low,1.39242,Obesity
,Both,2020,9.16657,10.69608,9.8926,EUR,Child,1.5295100000000001,Low,1.5295100000000001,Obesity
Africa,Male,2014,3.72977,24.98047,12.39902,DZA,Child,21.250700000000002,Low,21.250700000000002,Obesity
Europe,Both,2018,10.09524,11.63028,10.85744,GBR,Child,1.5350400000000004,Low,1.5350400000000004,Obesity
Americas,Both,2015,27.52625,36.23477,31.91074,CHL,Child,8.708519999999996,High,8.708519999999996,Obesity
Europe,Female,2019,2.33867,4.06288,3.13546,MNE,Child,1.7242099999999998,Low,1.7242099999999998,Obesity
Eastern Mediterranean,Male,2015,3.29565,11.97463,6.8608,TUN,Child,8.67898,Low,8.67898,Obesity
South-East Asia,Male,2021,0.80417,2.58369,1.53063,BGD,Child,1.7795199999999998,Low,1.7795199999999998,Obesity
Europe,Female,2021,0.84714,4.36595,2.21874,TKM,Child,3.5188099999999998,Low,3.5188099999999998,Obesity
Africa,Female,2017,0.12349,1.621,0.58487,COG,Child,1.49751,Low,1.49751,Obesity
Africa,Female,2021,1.54462,7.85928,3.88701,BEN,Child,6.31466,Low,6.31466,Obesity
Europe,Male,2019,8.149,13.28186,10.58938,CZE,Child,5.132860000000001,Low,5.132860000000001,Obesity
Western Pacific,Male,2022,11.42311,19.42627,15.38174,CHN,Child,8.00316,Low,8.00316,Obesity
Europe,Both,2013,10.60572,12.72407,11.66472,ITA,Child,2.1183499999999995,Low,2.1183499999999995,Obesity
Europe,Male,2012,12.67017,15.46841,14.04808,GRC,Child,2.79824,Low,2.79824,Obesity
South-East Asia,Male,2021,8.42724,18.65839,13.09506,MDV,Child,10.231150000000001,Low,10.231150000000001,Obesity
Africa,Both,2021,1.32667,9.73648,4.34725,NAM,Child,8.40981,Low,8.40981,Obesity
Western Pacific,Female,2016,2.8323,21.06955,9.77079,MHL,Child,18.23725,Low,18.23725,Obesity
Eastern Mediterranean,Both,2021,13.49304,26.439,19.78342,SAU,Child,12.94596,Low,12.94596,Obesity
Europe,Male,2022,13.81015,20.61058,17.16947,MNE,Child,6.800429999999999,Low,6.800429999999999,Obesity
Africa,Male,2019,4.40385,8.16493,6.12078,ZAF,Child,3.7610799999999998,Low,3.7610799999999998,Obesity
Western Pacific,Female,2022,15.69896,40.28974,27.59962,TON,Child,24.590780000000002,Moderate,24.590780000000002,Obesity
Europe,Both,2016,9.57582,13.5645,11.48866,RUS,Child,3.9886800000000004,Low,3.9886800000000004,Obesity
Africa,Both,2013,0.82646,6.75879,2.95659,CAF,Child,5.93233,Low,5.93233,Obesity
Europe,Female,2012,5.12923,7.64246,6.32549,POL,Child,2.51323,Low,2.51323,Obesity
Western Pacific,Female,2021,3.9016,31.92562,15.39002,ASM,Child,28.02402,Low,28.02402,Obesity
Americas,Both,2015,5.97632,10.79863,8.14906,SLV,Child,4.822309999999999,Low,4.822309999999999,Obesity
Western Pacific,Male,2014,5.80115,31.93515,17.18266,FSM,Child,26.134,Low,26.134,Obesity
Western Pacific,Both,2015,30.16763,37.20926,33.69835,COK,Child,7.041630000000001,High,7.041630000000001,Obesity
Europe,Female,2018,1.62121,19.15585,7.92887,BLR,Child,17.53464,Low,17.53464,Obesity
Europe,Male,2016,1.13921,3.09917,1.95052,TJK,Child,1.95996,Low,1.95996,Obesity
Americas,Male,2012,11.06582,20.04583,15.3237,BRB,Child,8.980009999999998,Low,8.980009999999998,Obesity
Europe,Female,2021,7.31695,15.37387,10.97138,CYP,Child,8.05692,Low,8.05692,Obesity
Eastern Mediterranean,Female,2014,7.30261,27.95294,16.32861,Iraq,Child,20.650330000000004,Low,20.650330000000004,Obesity
Europe,Male,2014,1.43156,16.84116,6.89348,AZE,Child,15.4096,Low,15.4096,Obesity
Africa,Both,2012,6.42145,16.24048,10.82202,DZA,Child,9.819030000000001,Low,9.819030000000001,Obesity
South-East Asia,Both,2018,2.13649,8.50034,4.71257,MMR,Child,6.363849999999999,Low,6.363849999999999,Obesity
South-East Asia,Both,2012,1.22386,1.55867,1.38786,IND,Child,0.33481000000000005,Low,0.33481000000000005,Obesity
Europe,Female,2019,8.53355,11.32103,9.93382,GBR,Child,2.7874800000000004,Low,2.7874800000000004,Obesity
Africa,Both,2020,2.04701,13.71586,6.40343,BEN,Child,11.668849999999999,Low,11.668849999999999,Obesity
Americas,Both,2021,13.29764,16.75167,14.9925,BRA,Child,3.4540300000000013,Low,3.4540300000000013,Obesity
Europe,Both,2018,9.62969,12.65591,11.08816,BGR,Child,3.0262200000000004,Low,3.0262200000000004,Obesity
Europe,Female,2021,7.67162,15.88363,11.44106,TUR,Child,8.21201,Low,8.21201,Obesity
Europe,Both,2022,4.45136,8.39649,6.24465,RUS,Child,3.94513,Low,3.94513,Obesity
Europe,Both,2012,5.81393,7.3,6.5199,CHE,Child,1.4860699999999998,Low,1.4860699999999998,Obesity
Eastern Mediterranean,Both,2017,10.62743,21.49119,15.78329,LBN,Child,10.86376,Low,10.86376,Obesity
Europe,Female,2021,9.1912,18.07669,13.3414,MLT,Child,8.885489999999999,Low,8.885489999999999,Obesity
Americas,Both,2018,9.35111,12.80464,11.00587,ECU,Child,3.453529999999999,Low,3.453529999999999,Obesity
Europe,Male,2017,1.25084,5.15997,2.78809,TKM,Child,3.90913,Low,3.90913,Obesity
South-East Asia,Male,2022,1.89958,20.77984,8.99347,MMR,Child,18.88026,Low,18.88026,Obesity
Africa,Female,2016,6.04176,21.22403,12.56238,DZA,Child,15.182269999999999,Low,15.182269999999999,Obesity
Western Pacific,Male,2020,23.16239,51.19175,37.6424,NRU,Child,28.02936,High,28.02936,Obesity
Africa,Male,2018,1.16974,5.51277,2.89448,NGA,Child,4.34303,Low,4.34303,Obesity
Eastern Mediterranean,Female,2018,3.23565,29.10846,13.43087,SYR,Child,25.87281,Low,25.87281,Obesity
Western Pacific,Male,2022,17.64683,35.79796,26.53983,BRN,Child,18.151130000000002,Moderate,18.151130000000002,Obesity
Europe,Both,2017,4.60041,6.30488,5.40714,DNK,Child,1.7044699999999997,Low,1.7044699999999997,Obesity
Eastern Mediterranean,Male,2020,16.46957,41.37178,28.80221,QAT,Child,24.90221,Moderate,24.90221,Obesity
Americas,Male,2018,8.31353,12.86113,10.49603,ECU,Child,4.547599999999999,Low,4.547599999999999,Obesity
Eastern Mediterranean,Male,2021,0.27311,10.31402,3.22235,DJI,Child,10.040909999999998,Low,10.040909999999998,Obesity
Africa,Female,2017,1.45188,5.66227,3.00582,GMB,Child,4.21039,Low,4.21039,Obesity
Europe,Male,2014,12.07917,18.80143,15.32204,RUS,Child,6.72226,Low,6.72226,Obesity
Eastern Mediterranean,Male,2012,3.83678,25.02886,12.57972,SYR,Child,21.19208,Low,21.19208,Obesity
Americas,Male,2016,9.96366,14.60423,12.16359,URY,Child,4.6405699999999985,Low,4.6405699999999985,Obesity
Europe,Male,2021,1.07076,12.36313,4.90244,UZB,Child,11.29237,Low,11.29237,Obesity
Africa,Male,2015,0.34203,1.2956,0.72314,UGA,Child,0.95357,Low,0.95357,Obesity
Europe,Male,2022,11.46854,14.72749,13.06248,SVN,Child,3.2589499999999987,Low,3.2589499999999987,Obesity
Americas,Female,2014,8.31745,13.34541,10.68698,PAN,Child,5.02796,Low,5.02796,Obesity
Americas,Male,2022,8.31291,39.77428,23.51486,ATG,Child,31.461369999999995,Low,31.461369999999995,Obesity
Europe,Male,2019,8.36103,14.43999,11.16231,LTU,Child,6.07896,Low,6.07896,Obesity
Eastern Mediterranean,Both,2013,16.81489,21.4612,19.08492,ARE,Child,4.646310000000003,Low,4.646310000000003,Obesity
Africa,Female,2020,0.48558,9.05014,3.1805,ERI,Child,8.56456,Low,8.56456,Obesity
Americas,Male,2013,5.42128,36.35136,18.91516,PRI,Child,30.93008,Low,30.93008,Obesity
Western Pacific,Both,2021,13.43952,33.39582,22.75469,WSM,Child,19.9563,Low,19.9563,Obesity
Africa,Female,2019,2.53136,9.5264,5.41242,LSO,Child,6.995040000000001,Low,6.995040000000001,Obesity
Europe,Female,2017,3.3143,6.47235,4.68443,LVA,Child,3.15805,Low,3.15805,Obesity
Europe,Female,2018,4.16561,7.89474,5.83938,LTU,Child,3.7291299999999996,Low,3.7291299999999996,Obesity
Western Pacific,Female,2015,5.82676,17.02004,10.73257,KIR,Child,11.193280000000001,Low,11.193280000000001,Obesity
Europe,Both,2016,5.96983,8.44489,7.1508,UKR,Child,2.475059999999999,Low,2.475059999999999,Obesity
Europe,Female,2013,4.36441,6.98016,5.58947,EST,Child,2.6157499999999994,Low,2.6157499999999994,Obesity
Africa,Both,2012,1.04011,6.30569,3.06275,SLE,Child,5.26558,Low,5.26558,Obesity
Western Pacific,Male,2013,5.19697,6.35268,5.75771,JPN,Child,1.15571,Low,1.15571,Obesity
Americas,Both,2013,5.30663,17.26327,10.34549,GUY,Child,11.956639999999998,Low,11.956639999999998,Obesity
Western Pacific,Female,2017,1.22777,9.79884,4.2491,FJI,Child,8.57107,Low,8.57107,Obesity
Western Pacific,Both,2022,1.61642,12.06526,5.49399,LAO,Child,10.44884,Low,10.44884,Obesity
Americas,Both,2017,14.41029,17.44467,15.88963,PER,Child,3.0343799999999987,Low,3.0343799999999987,Obesity
Western Pacific,Female,2017,3.38422,25.20195,11.75536,FSM,Child,21.81773,Low,21.81773,Obesity
Western Pacific,Female,2014,3.67701,8.61494,5.72426,FJI,Child,4.937930000000001,Low,4.937930000000001,Obesity
Africa,Male,2016,0.72167,9.42943,3.64079,AGO,Child,8.70776,Low,8.70776,Obesity
Americas,Male,2022,9.34968,37.57193,22.62635,BRB,Child,28.222250000000003,Low,28.222250000000003,Obesity
Eastern Mediterranean,Male,2013,3.53423,16.45766,8.77648,PSE,Child,12.92343,Low,12.92343,Obesity
South-East Asia,Both,2015,0.39157,1.69985,0.91108,TLS,Child,1.30828,Low,1.30828,Obesity
Western Pacific,Both,2015,15.54959,19.9395,17.6752,BRN,Child,4.389909999999999,Low,4.389909999999999,Obesity
Africa,Female,2014,1.19848,3.64749,2.21154,COD,Child,2.44901,Low,2.44901,Obesity
Europe,Both,2015,7.91647,9.79954,8.84573,PRT,Child,1.88307,Low,1.88307,Obesity
Africa,Male,2012,1.40609,5.75504,3.14448,STP,Child,4.34895,Low,4.34895,Obesity
Americas,Both,2018,9.80136,21.93557,15.56431,LCA,Child,12.134209999999998,Low,12.134209999999998,Obesity
Africa,Female,2020,1.4472,8.51559,4.12995,COM,Child,7.068389999999999,Low,7.068389999999999,Obesity
Africa,Male,2019,0.46785,18.98737,6.02386,CAF,Child,18.51952,Low,18.51952,Obesity
Europe,Both,2018,4.19759,11.60288,7.48286,BIH,Child,7.405290000000001,Low,7.405290000000001,Obesity
Western Pacific,Male,2022,13.1354,23.83359,18.23137,MYS,Child,10.69819,Low,10.69819,Obesity
South-East Asia,Male,2014,2.42668,12.85405,6.63442,MMR,Child,10.42737,Low,10.42737,Obesity
Americas,Female,2013,6.66872,8.06845,7.34867,BRA,Child,1.39973,Low,1.39973,Obesity
Africa,Male,2020,4.01484,8.43802,6.00185,ZAF,Child,4.4231799999999994,Low,4.4231799999999994,Obesity
Americas,Female,2016,15.02084,27.7146,21.00609,CUB,Child,12.693760000000001,Low,12.693760000000001,Obesity
Africa,Female,2020,2.08992,7.60219,4.30051,ZMB,Child,5.51227,Low,5.51227,Obesity
Western Pacific,Male,2022,9.08715,34.59512,20.84924,MHL,Child,25.50797,Low,25.50797,Obesity
Americas,Male,2015,6.62721,30.2043,17.07086,SUR,Child,23.57709,Low,23.57709,Obesity
Europe,Male,2017,1.7145,17.17978,7.36191,LUX,Child,15.465280000000002,Low,15.465280000000002,Obesity
Africa,Female,2018,2.71122,13.73902,6.99475,MUS,Child,11.0278,Low,11.0278,Obesity
Europe,Both,2020,5.50787,11.91952,8.37307,MKD,Child,6.411650000000001,Low,6.411650000000001,Obesity
Europe,Female,2021,2.31997,28.15054,11.8693,AND,Child,25.830569999999998,Low,25.830569999999998,Obesity
Americas,Male,2021,21.38265,27.90982,24.6843,BRA,Child,6.527169999999998,Low,6.527169999999998,Obesity
Americas,Female,2013,13.09971,18.52467,15.73683,CHL,Child,5.4249600000000004,Low,5.4249600000000004,Obesity
Americas,Male,2021,2.50529,29.37613,12.66949,NIC,Child,26.87084,Low,26.87084,Obesity
Africa,Both,2019,1.08215,9.24062,3.91017,GIN,Child,8.15847,Low,8.15847,Obesity
Americas,Female,2013,4.12106,9.16875,6.36727,PRY,Child,5.047689999999999,Low,5.047689999999999,Obesity
Europe,Male,2016,11.77451,18.61812,15.06451,RUS,Child,6.843610000000002,Low,6.843610000000002,Obesity
